box
(26,1.07),(0,0)
(43,1.02),(0,0)
(28,1.04),(0,0)
(42,1.01),(0,0)
(23,1.05),(0,0)
(47,1.02),(0,0)
(24,1.06),(0,0)
(31,1.02),(0,0)
(41,1.08),(0,0)
(7,1.06),(0,0)
(29,1.08),(0,0)
(40,1.04),(0,0)
(13,1.04),(0,0)
(12,1.02),(0,0)
(8,1.04),(0,0)
(20,1.02),(0,0)
(2,1.08),(0,0)
(16,1.02),(0,0)
(5,1.07),(0,0)
(21,1.04),(0,0)
(21,1.06),(0,0)
(44,1.05),(0,0)
(34,1.03),(0,0)
(3,1.05),(0,0)
(27,1.07),(0,0)
(49,1.03),(0,0)
(43,1.03),(0,0)
(35,1.05),(0,0)
(44,1.06),(0,0)
(22,1.03),(0,0)
(40,1),(0,0)
(20,1.06),(0,0)
(48,1.03),(0,0)
(41,1),(0,0)
(12,1.07),(0,0)
(45,1.04),(0,0)
(43,1.05),(0,0)
(45,1.03),(0,0)
(9,1),(0,0)
(47,1.06),(0,0)
(27,1.04),(0,0)
(17,1.05),(0,0)
(14,1),(0,0)
(26,1.06),(0,0)
(18,1.02),(0,0)
(45,1),(0,0)
(35,1.08),(0,0)
(2,1.04),(0,0)
(43,1.01),(0,0)
(22,1),(0,0)
(23,1.01),(0,0)
(31,1.07),(0,0)
(47,1.02),(0,0)
(20,1.02),(0,0)
(46,1.08),(0,0)
(41,1.06),(0,0)
(31,1.05),(0,0)
(15,1.03),(0,0)
(37,1.05),(0,0)
(51,1),(0,0)
(18,1),(0,0)
(21,1.07),(0,0)
(31,1.03),(0,0)
(13,1.03),(0,0)
(42,1.01),(0,0)
(5,1.01),(0,0)
(47,1.07),(0,0)
(24,1),(0,0)
(9,1.06),(0,0)
(38,1.04),(0,0)
(38,1.06),(0,0)
(43,1.04),(0,0)
(36,1.06),(0,0)
(2,1.02),(0,0)
(41,1.02),(0,0)
(40,1.01),(0,0)
(7,1.03),(0,0)
(27,1),(0,0)
(33,1.01),(0,0)
(18,1.02),(0,0)
(26,1.07),(0,0)
(5,1.04),(0,0)
(24,1.07),(0,0)
(8,1.02),(0,0)
(16,1.05),(0,0)
(21,1.03),(0,0)
(36,1.02),(0,0)
(4,1.05),(0,0)
(37,1.02),(0,0)
(27,1),(0,0)
(22,1.07),(0,0)
(24,1),(0,0)
(26,1.05),(0,0)
(15,1.03),(0,0)
(27,1.05),(0,0)
(32,1),(0,0)
(2,1.02),(0,0)
(50,1.02),(0,0)
(24,1.01),(0,0)
(26,1.08),(0,0)
(47,1.02),(0,0)
(6,1.03),(0,0)
(51,1.01),(0,0)
(37,1),(0,0)
(23,1.03),(0,0)
(42,1.01),(0,0)
(9,1.07),(0,0)
(50,1.03),(0,0)
(5,1.04),(0,0)
(40,1.01),(0,0)
(28,1.02),(0,0)
(14,1.03),(0,0)
(17,1.07),(0,0)
(39,1.07),(0,0)
(23,1.01),(0,0)
(21,1.01),(0,0)
(30,1.02),(0,0)
(8,1.06),(0,0)
(44,1.07),(0,0)
(37,1.02),(0,0)
(49,1.01),(0,0)
(45,1),(0,0)
(44,1.06),(0,0)
(6,1.01),(0,0)
(31,1),(0,0)
(12,1.03),(0,0)
(3,1),(0,0)
(32,1.06),(0,0)
(18,1.04),(0,0)
(35,1.07),(0,0)
(2,1.08),(0,0)
(47,1.07),(0,0)
(17,1.05),(0,0)
(46,1.02),(0,0)
(24,1.07),(0,0)
(17,1.05),(0,0)
(34,1),(0,0)
(49,1.08),(0,0)
(13,1.05),(0,0)
(23,1.06),(0,0)
(38,1.07),(0,0)
(18,1.01),(0,0)
(49,1.04),(0,0)
(37,1.05),(0,0)
(33,1.02),(0,0)
(40,1.01),(0,0)
(29,1.06),(0,0)
(49,1.07),(0,0)
(50,1.05),(0,0)
(8,1.05),(0,0)
(4,1.02),(0,0)
(10,1.06),(0,0)
(14,1.05),(0,0)
(12,1.01),(0,0)
(49,1.05),(0,0)
(20,1),(0,0)
(17,1.05),(0,0)
(31,1.04),(0,0)
(26,1.06),(0,0)
(25,1.07),(0,0)
(4,1.03),(0,0)
(23,1),(0,0)
(7,1),(0,0)
(23,1.01),(0,0)
(27,1.06),(0,0)
(13,1.05),(0,0)
(42,1.02),(0,0)
(9,1.03),(0,0)
(11,1.02),(0,0)
(20,1.02),(0,0)
(36,1.04),(0,0)
(18,1.02),(0,0)
(10,1.05),(0,0)
(12,1.05),(0,0)
(49,1.08),(0,0)
(4,1.04),(0,0)
(4,1),(0,0)
(8,1.02),(0,0)
(23,1.06),(0,0)
(48,1.04),(0,0)
(17,1),(0,0)
(21,1.07),(0,0)
(16,1.04),(0,0)
(22,1.06),(0,0)
(38,1.02),(0,0)
(50,1.04),(0,0)
(19,1.06),(0,0)
(23,1.06),(0,0)
(48,1.03),(0,0)
(33,1.07),(0,0)
(13,1.04),(0,0)
(28,1.04),(0,0)
(42,1.05),(0,0)
(34,1.04),(0,0)
(12,1.02),(0,0)
(25,1.06),(0,0)
(35,1.03),(0,0)
(16,1.06),(0,0)
(17,1.06),(0,0)
(23,1.08),(0,0)
(27,1.07),(0,0)
(41,1.04),(0,0)
(29,1.04),(0,0)
(39,1.03),(0,0)
(28,1.04),(0,0)
(34,1.03),(0,0)
(28,1.05),(0,0)
(39,1.08),(0,0)
(37,1.03),(0,0)
(6,1.05),(0,0)
(43,1.04),(0,0)
(4,1),(0,0)
(25,1.06),(0,0)
(32,1.01),(0,0)
(5,1.02),(0,0)
(3,1.02),(0,0)
(36,1.03),(0,0)
(48,1.01),(0,0)
(8,1.01),(0,0)
(31,1),(0,0)
(9,1.05),(0,0)
(21,1.02),(0,0)
(14,1.04),(0,0)
(46,1.03),(0,0)
(26,1.02),(0,0)
(9,1),(0,0)
(34,1.05),(0,0)
(40,1.03),(0,0)
(14,1.04),(0,0)
(39,1.05),(0,0)
(25,1.05),(0,0)
(19,1.01),(0,0)
(13,1.01),(0,0)
(24,1),(0,0)
(41,1.03),(0,0)
(31,1.08),(0,0)
(28,1.04),(0,0)
(11,1.06),(0,0)
(22,1.05),(0,0)
(21,1.06),(0,0)
(38,1.06),(0,0)
(11,1.08),(0,0)
(37,1.02),(0,0)
(14,1),(0,0)
(36,1.07),(0,0)
(47,1),(0,0)
(32,1.05),(0,0)
(37,1.01),(0,0)
(29,1.01),(0,0)
(14,1.01),(0,0)
(16,1.04),(0,0)
(32,1),(0,0)
(32,1),(0,0)
(21,1.08),(0,0)
(25,1.01),(0,0)
(43,1.06),(0,0)
(6,1.04),(0,0)
(10,1.01),(0,0)
(20,1),(0,0)
(41,1.08),(0,0)
(27,1.05),(0,0)
(31,1.05),(0,0)
(11,1),(0,0)
(24,1.03),(0,0)
(8,1.05),(0,0)
(46,1.04),(0,0)
(11,1.01),(0,0)
(2,1),(0,0)
(39,1.03),(0,0)
(3,1.08),(0,0)
(5,1.08),(0,0)
(15,1.02),(0,0)
(49,1.02),(0,0)
(28,1.05),(0,0)
(33,1.02),(0,0)
(11,1.01),(0,0)
(34,1),(0,0)
(16,1.05),(0,0)
(50,1.01),(0,0)
(44,1.04),(0,0)
(34,1.08),(0,0)
(23,1.06),(0,0)
(10,1.01),(0,0)
(50,1.06),(0,0)
(14,1.03),(0,0)
(31,1.03),(0,0)
(43,1.03),(0,0)
(43,1.01),(0,0)
(27,1.02),(0,0)
(9,1.01),(0,0)
(51,1.02),(0,0)
(8,1.02),(0,0)
(13,1.06),(0,0)
(6,1.06),(0,0)
(14,1.04),(0,0)
(24,1),(0,0)
(31,1.08),(0,0)
(3,1.03),(0,0)
(8,1.01),(0,0)
(24,1.05),(0,0)
(9,1.08),(0,0)
(18,1.07),(0,0)
(4,1.05),(0,0)
(24,1.01),(0,0)
(42,1.08),(0,0)
(32,1.08),(0,0)
(2,1.06),(0,0)
(10,1.05),(0,0)
(21,1),(0,0)
(29,1.02),(0,0)
(7,1),(0,0)
(16,1.05),(0,0)
(40,1.07),(0,0)
(45,1.08),(0,0)
(31,1.01),(0,0)
(36,1.06),(0,0)
(4,1.03),(0,0)
(42,1.06),(0,0)
(22,1.01),(0,0)
(50,1.02),(0,0)
(21,1.07),(0,0)
(38,1.02),(0,0)
(23,1.02),(0,0)
(12,1.04),(0,0)
(24,1.07),(0,0)
(47,1.06),(0,0)
(8,1.08),(0,0)
(26,1.02),(0,0)
(26,1.04),(0,0)
(41,1.04),(0,0)
(4,1.03),(0,0)
(19,1.05),(0,0)
(38,1.08),(0,0)
(3,1.08),(0,0)
(10,1.01),(0,0)
(48,1.07),(0,0)
(45,1.06),(0,0)
(23,1.01),(0,0)
(31,1.03),(0,0)
(38,1.05),(0,0)
(32,1),(0,0)
(45,1.04),(0,0)
(45,1.01),(0,0)
(32,1.06),(0,0)
(16,1.01),(0,0)
(16,1.04),(0,0)
(39,1),(0,0)
(5,1.06),(0,0)
(18,1.08),(0,0)
(20,1.01),(0,0)
(10,1.04),(0,0)
(8,1.05),(0,0)
(11,1.04),(0,0)
(49,1.02),(0,0)
(47,1.02),(0,0)
(37,1.08),(0,0)
(29,1.06),(0,0)
(39,1.03),(0,0)
(44,1.02),(0,0)
(40,1.06),(0,0)
(6,1.08),(0,0)
(34,1.02),(0,0)
(50,1.03),(0,0)
(2,1.01),(0,0)
(31,1.07),(0,0)
(26,1.03),(0,0)
(26,1.08),(0,0)
(29,1.04),(0,0)
(12,1.08),(0,0)
(16,1.08),(0,0)
(31,1),(0,0)
(27,1.06),(0,0)
(36,1.05),(0,0)
(9,1.01),(0,0)
(25,1),(0,0)
(31,1.05),(0,0)
(42,1),(0,0)
(15,1),(0,0)
(33,1.02),(0,0)
(29,1.02),(0,0)
(34,1.04),(0,0)
(2,1.05),(0,0)
(39,1.03),(0,0)
(24,1.06),(0,0)
(36,1.05),(0,0)
(22,1.05),(0,0)
(13,1.07),(0,0)
(47,1.02),(0,0)
(51,1.02),(0,0)
(15,1.05),(0,0)
(29,1.05),(0,0)
(14,1.08),(0,0)
(49,1),(0,0)
(8,1.02),(0,0)
(47,1.08),(0,0)
(14,1.02),(0,0)
(33,1.07),(0,0)
(6,1.07),(0,0)
(12,1.01),(0,0)
(36,1.07),(0,0)
(13,1.02),(0,0)
(37,1.04),(0,0)
(51,1.03),(0,0)
(39,1.05),(0,0)
(9,1.02),(0,0)
(4,1.07),(0,0)
(14,1.08),(0,0)
(51,1.07),(0,0)
(18,1.05),(0,0)
(46,1.05),(0,0)
(26,1),(0,0)
(47,1.06),(0,0)
(34,1.01),(0,0)
(48,1.06),(0,0)
(11,1.04),(0,0)
(5,1.08),(0,0)
(44,1.05),(0,0)
(22,1.08),(0,0)
(14,1.06),(0,0)
(17,1.05),(0,0)
(41,1.01),(0,0)
(21,1.03),(0,0)
(30,1.02),(0,0)
(21,1.07),(0,0)
(20,1.02),(0,0)
(28,1.08),(0,0)
(39,1.04),(0,0)
(26,1.06),(0,0)
(39,1.07),(0,0)
(38,1.01),(0,0)
(32,1.02),(0,0)
(37,1.04),(0,0)
(48,1.04),(0,0)
(35,1.07),(0,0)
(9,1.01),(0,0)
(26,1),(0,0)
(14,1.01),(0,0)
(19,1.07),(0,0)
(32,1.06),(0,0)
(31,1.07),(0,0)
(32,1.07),(0,0)
(39,1.05),(0,0)
(9,1.01),(0,0)
(8,1.04),(0,0)
(25,1.01),(0,0)
(49,1.04),(0,0)
(13,1.02),(0,0)
(25,1.07),(0,0)
(39,1.05),(0,0)
(21,1.02),(0,0)
(44,1.07),(0,0)
(24,1.08),(0,0)
(30,1.07),(0,0)
(27,1),(0,0)
(10,1.02),(0,0)
(5,1.02),(0,0)
(13,1.08),(0,0)
(34,1.02),(0,0)
(10,1.05),(0,0)
(13,1.05),(0,0)
(43,1.04),(0,0)
(24,1.02),(0,0)
(28,1.03),(0,0)
(12,1.07),(0,0)
(35,1.08),(0,0)
(16,1.05),(0,0)
(27,1.06),(0,0)
(10,1.01),(0,0)
(26,1.05),(0,0)
(13,1.05),(0,0)
(6,1),(0,0)
(31,1.01),(0,0)
(22,1.02),(0,0)
(49,1.08),(0,0)
(45,1.08),(0,0)
(36,1),(0,0)
(9,1.04),(0,0)
(43,1.02),(0,0)
(26,1.02),(0,0)
(11,1.06),(0,0)
(44,1.07),(0,0)
(9,1.01),(0,0)
(2,1.02),(0,0)
(46,1.02),(0,0)
(28,1.05),(0,0)
(26,1.06),(0,0)
(16,1.02),(0,0)
(29,1.05),(0,0)
(33,1.05),(0,0)
(23,1.07),(0,0)
(21,1),(0,0)
(31,1.05),(0,0)
(7,1),(0,0)
(25,1.07),(0,0)
(46,1.03),(0,0)
(14,1.08),(0,0)
(19,1.05),(0,0)
(16,1.08),(0,0)
(40,1.06),(0,0)
(33,1.02),(0,0)
(12,1.07),(0,0)
(39,1.08),(0,0)
(20,1.04),(0,0)
(22,1.02),(0,0)
(16,1.06),(0,0)
(12,1.03),(0,0)
(42,1.04),(0,0)
(44,1.01),(0,0)
(38,1.02),(0,0)
(39,1.06),(0,0)
(12,1.03),(0,0)
(43,1.06),(0,0)
(14,1.06),(0,0)
(35,1.05),(0,0)
(50,1.05),(0,0)
(17,1.02),(0,0)
(24,1.05),(0,0)
(2,1),(0,0)
(2,1.02),(0,0)
(30,1.03),(0,0)
(21,1.01),(0,0)
(42,1.02),(0,0)
(36,1.05),(0,0)
(37,1.04),(0,0)
(20,1.05),(0,0)
(19,1.06),(0,0)
(8,1.03),(0,0)
(41,1.03),(0,0)
(51,1.01),(0,0)
(11,1.08),(0,0)
(20,1.05),(0,0)
